normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
MOOD ESPRESSO LLC,COFFEE MACHINE CHEMICAL - THE PATISSERIE - DEC,,,,,149
MOOD ESPRESSO LLC,Coffee Machine items Supply for TDM Multimedia Office,,,,,149
MOOD ESPRESSO LLC,DM FS Purchase of Coffee Machine Consumables,,,,,149
MOOD ESPRESSO LLC,DMM FSU Purchase of Coffee Machine Consumables,,,,,149
MOOD ESPRESSO LLC,Mood espresso consumables for CHC and back-office department,,,,,188
MOOD ESPRESSO LLC,Mood espresso consumables for Signature department,,,,,188
MOOD ESPRESSO LLC,PCH GUEST ROOM COFFE CAPSULE,,,,,188
MOOD ESPRESSO LLC,Play DXB TDM - Mood Espresso December 2024 Reorders,,,,,460
MOOD ESPRESSO LLC,TDM - OPERATIONS - PANTRY SUPPLY FOR COFFEE MACHINE DECEMBER 2024,,,,,149
MOOD ESPRESSO LLC,TDM: Coffee Machine supply for Security Department .,,,,,149
MOOD FLOWERS & DESIGN FZ,Additional HSK-Christmas Decoration 2024,,,,,290
MOOD FLOWERS & DESIGN FZ,Christmas Decorations,,,,,290
MOOD FLOWERS & DESIGN FZ,Flower & Decorations,,,,,290
MORSE MIDDLE EAST TRADING,AMC-Electronic Key watcher- Key Management System   Hardware & Software Technical support  12  months Contract  (From 01 Oct 2024- 30 Sept 2025)   12 months -AMC,,,,,451
MOSTAFAWI CARPETS & CURTAINS,"""FB - TAF 100%-Hotel Fixing of wall panel  at Address Hotel",,,,,7
MOSTAFAWI CARPETS & CURTAINS,FB24 VBH-Hotel 100%-Rectification of carpet patch,,,,,7
MOSTAFAWI CARPETS & CURTAINS,Hotel H/K  Floor mat in white color Zeta Mat with Zeta logo,,,,,12
MOTION TRADING,T CANDLE DECEMEBRE 2024,,,,,21
MP NETWORK GMBH,ARG RIMS SUBSCRIPTION (1 Jan 25 - 31 DEC 25 ),,,,,394
MP NETWORK GMBH,ASV RIMS SUBSCRIPTION (1 JAN 25 - 31 DEC 25 ),,,,,394
MP NETWORK GMBH,DBD RIMS SUBSCRIPTION ( 1 Jan 25 - 31 DEC 25 ),,,,,394
MP NETWORK GMBH,POT RIMS SUBSCRIPTION (01 Jan 25 - 31 DEC 25),,,,,394
MP NETWORK GMBH,RIMS subscription for guests confirmation letters 01.01.2025,,,,,12
MP NETWORK GMBH,TAF RIMS SUBSCRIPTION ( 1 Jan 25 - 31 DEC 25),,,,,394
MP NETWORK GMBH,VHD RIMS SUBSCRIPTION (1 JAN 25 - 31 DEC 25 ),,,,,394
MPLUS FACILITIES MANAGEMENT,Mplus AUG 2024 Soft & hard FM,,,,,329
MPLUS FACILITIES MANAGEMENT,Mplus July 2024 Hard FM,,,,,329
MPLUS FACILITIES MANAGEMENT,Strainer cover works on Heat Exchanger No.2 at Fouqet Resturant-BD,,,,,395
MUDDLE ME,ASV - ICE CADDY FOR ADD,,,,,12
MULLENLOWE MENA FZ LLC,Retainer fee for managing the Media Sales of BK Façade Screen from 03.Dec.2024 - 02.Jan.25,,,,,316
MULTITECH TECHNICAL SERVICES,AR1 and AR2 Mupi Full Painting - Multimedia.,,,,,414
MULTITECH TECHNICAL SERVICES,"Cable Arrangements for Scheme 11, 14, 17, 22, 24, 25 and 26 Washroom corridors (ELE-120-2024), refer iMemo-540552. Requested by Marius",,,,,305
MULTITECH TECHNICAL SERVICES,"DM-OPERATIONS_NYE 2025 Hoarding Works (SOW-290, 292, 294-2024). Requested by Sanoj",,,,,414
MULTITECH TECHNICAL SERVICES,e-Directory i Logo & Information Banner rectification - TDM Multimedia.,,,,,414
MULTITECH TECHNICAL SERVICES,ONE OFF 2024-RDO RES MF- Res 96.74% Retail 3.257% - Lobby lo,,,,,345
MURAD ENTERPRISES,ENVIROMENTAL INITIATIVE CARD,,,,,315
MURAD ENTERPRISES,Guest room Bathtub tray and Jewlery tray,,,,,315
MURAD ENTERPRISES,SPA Locker jewelry tray,,,,,315
MURAD ENTERPRISES,supply of notepad holder for hotel room,,,,,315
MUSCO GULF LIGHTING AND CONTRACTING LLC,FB24-DHG-2 Nos pole light not working,,,,,233
MUSIC STYLING,"Mall Music | Arabian Ranches I & II, Meadows Souk, Springs Souk | February 2023 to January 2024",,,,,12
MUSIC STYLING,"Mall Music | Arabian Ranches I & II, Meadows Souk, Springs Souk | February 2023 to January 2024",,,,,12
MUSIC STYLING,OCTOBER TO DECEMBER MUSICSTYLING 0768,,,,,12
MUSIC STYLING,Renewal fees for the period February 2024 to January 2025 Dubai Harbour sales Pavilion,,,,,12
MUSTANG ADVERTISING TRADING,NAME BADGES -DEC-24,,,,,25
MUSTANG ADVERTISING TRADING,NYE25 - 130*80cm Supply and Installation of Vinyl Sticker Printing with Matte Lamination,,,,,25
MUSTANG ADVERTISING TRADING,NYE25 - Additional Wristband for DHE_2000 pcs,,,,,25
MUSTANG ADVERTISING TRADING,Reel Cinemas and Play DXB Vouchers for DET,,,,,25
MUWAILEH LINE TECHNICAL CONTRACTING LLC,DHM - Wooden seat benches repair & rectification work,,,,,269
MUWAILEH LINE TECHNICAL CONTRACTING LLC,DMM- Marina quays tenant unit  all aluminum profile repainting work,,,,,269
MUWAILEH LINE TECHNICAL CONTRACTING LLC,"Manufacture / Supply and installation of 316 grade trolley way railing at Mira Town Size – L 3mtrs x W 1.15mtr (Standard Design), Dia-50mm tube 3mm thickness, Mirror finish. (As per insurance claim reference 0352/2024)",,,,,269
MUWAILEH LINE TECHNICAL CONTRACTING LLC,Ranches Souk (AR2) Entrance Glass and door Frame painting.,,,,,269
MUWAILEH LINE TECHNICAL CONTRACTING LLC,RC TDM – Level 10 Ladies Locker room and Pantry renovation - Contact: Denzil,,,,,491
MUWAILEH LINE TECHNICAL CONTRACTING LLC,Relocation of DX Units in Aquarium Roof top (MECH-137-2024). Requested by Nazeer,,,,,269
MUWAILEH LINE TECHNICAL CONTRACTING LLC,Supply and Repair and painting of external wall elevation at the new meadow Village  - A MS Requirement,,,,,269
MVP TECH GENERAL TRADING,AR1: Replacement and Relocation of Existing Cameras as per SIRA audit comments,,,,,142
MVP TECH GENERAL TRADING,China Town: Installation of PTZ Camera,,,,,389
MVP TECH GENERAL TRADING,Community Centers Retails: Security Systems Non-Comprehensive AMC from 1/11/2024 until 31/11/2024,,,,,431
MVP TECH GENERAL TRADING,DHM: P3 Gate Barrier – Photocell & Post,,,,,142
MVP TECH GENERAL TRADING,DHM: Replacement of faulty Security Systems devices,,,,,142
MVP TECH GENERAL TRADING,Dubai Mall: Access Control System Lenel Software Support & Interface Renewal (1 Year).,,,,,330
MVP TECH GENERAL TRADING,Dubai Mall: Intercom IDF Switch,,,,,330
MVP TECH GENERAL TRADING,FB24-Supply and installation of Magnetic door lock for the P,,,,,389
MVP TECH GENERAL TRADING,Fountain Views: Security Systems upgrade as per SIRA requirement,,,,,431
MVP TECH GENERAL TRADING,Greens Souk: Faulty UPS Battery Pack replacement,,,,,324
MVP TECH GENERAL TRADING,Greens Souk: Faulty UPS Replacement,,,,,324
MVP TECH GENERAL TRADING,Meadows Souk: Additional Camera Installation based on SIRA audit,,,,,389
MVP TECH GENERAL TRADING,Meadows Souk: Relocation and rectification proposal based on SIRA audit,,,,,324
MVP TECH GENERAL TRADING,Rectification of NTP Server Sync error at Downtown Boulevard Carpark CCTV System. End User: Muhammed Afsal@056 473 6949,,,,,324
MVP TECH GENERAL TRADING,SAB - Installation and Configuration of ANPR camera at L2 Palace Hotel Entry,,,,,389
MVP TECH GENERAL TRADING,SAB: Replacement of Faulty Cameras,,,,,142
MVP TECH GENERAL TRADING,Supply and replacement of faulty UPS for CCTV control room at Downtown Boulevard Carpark. End User: Muhammed Afsal@056 473 6949,,,,,324
MVP TECH GENERAL TRADING,TDM - OPERATIONS - GF FAE You shop we deliver desk - Behind TODS - CCTV,,,,,330
MVP TECH GENERAL TRADING,TDM - OPERATIONS - OPERATIONS HEAD QUARTER DOOR ACCESS,,,,,330
NAFFCO ELECTROMECHANICAL,Fire Alarm issues troubleshooting rectification plus faulty spares requirement at 8 Boulevard Walk End user Rajesh Joga M 971553656050,,,,,12
NAFFCO ELECTROMECHANICAL,Firefighting System Servicing at OTR B Hydro Testing and Refilling the Fire Exchangers End user Mohammad Ismail Ali AlHatamleh 055 436 9625,,,,,12
NAFFCO ELECTROMECHANICAL,Rectification and Replacement of Fire Safety Equipment and Components Tajer Attareen Bahar and SAB End user Mohammad Ismail Ali AlHatamleh 055 436 9625 M 971 56 545 5863,,,,,12
NAFFCO ELECTROMECHANICAL,Supply and installation of additional firefighting equipment s as per DCD instruction End user Mohammad Ismail Ali AlHatamleh 055 436 9625,,,,,12
NAFFCO ELECTROMECHANICAL,The project involves servicing and replacement of various components of the Firefighting System at Downtown ACT1 and ACT2 End user Rajesh Joga M 971553656050,,,,,12
NALCO EMIRATES GENERAL TRADING LLC,Purate Technology (Chlorine Dioxide) Treatment @ DUBAI BEACH FRONT PROJECT for the period from Jan to Dec-2025 (Existing Lpo -EDCPO200030),,,,,93
NAPOLI ICE CREAM,Ice Cream Supplies | NAPOLI ICE CREAM LLC Invoices NIC-INV-0328,,,,,12
NCC TRADING,FB-AHD 100% Supply of Hose pipe stock items in AHD,,,,,21
NCC TRADING,FB-AHD 100% Supply of WC Seat cover in Armani,,,,,21
NEIGHBOURHOOD PROMOTION,ACCESS BADGES FOR NYE25,,,,,48
NEIGHBOURHOOD PROMOTION,"ATT and DAUZ- Dubai Mall Branding (Metro links, Pillars and Cinema Parking)",,,,,236
NEIGHBOURHOOD PROMOTION,Badge for NYE 2024,,,,,168
NEIGHBOURHOOD PROMOTION,Branding Services for the Project Launch of The Oasis,,,,,236
NEIGHBOURHOOD PROMOTION,DIR DISCOUNT VOUCHERS ISSUED DURING TEMPORARY CLOSURE,,,,,236
NEIGHBOURHOOD PROMOTION,DIR REBRANDING REQUIREMENTS (MS AUDIT RECTIFICATION),,,,,171
NEIGHBOURHOOD PROMOTION,DMM - ESCALATOR 1 & 2 NEAR FOODCOURT,,,,,126
NEIGHBOURHOOD PROMOTION,Dubai Aquarium - Birthday Party Banner & Velcro Letters,,,,,236
NEIGHBOURHOOD PROMOTION,Dubai Aquarium - Cash float bag sticker,,,,,236
NEIGHBOURHOOD PROMOTION,Dubai Aquarium - Encounter Stickers (Dec 2024),,,,,236
NEIGHBOURHOOD PROMOTION,Dubai Aquarium - TripAdvisor and Google review Cards Reorder (Dec 2024),,,,,126
NEIGHBOURHOOD PROMOTION,KZ DXB TODDLERS CITY GUIDE FLYERS (REORDER),,,,,126
NEIGHBOURHOOD PROMOTION,Marketing - SAB  - NYE25 BADGE,,,,,168
NEIGHBOURHOOD PROMOTION,NEW YEAR Badges Rooms F&B & Tang,,,,,48
NEIGHBOURHOOD PROMOTION,NEW YEAR Badges Rooms F&B & Tang,,,,,48
NEIGHBOURHOOD PROMOTION,New Years eve Bagdes,,,,,295
NEIGHBOURHOOD PROMOTION,NYE 2024-25 Badges,,,,,295
NEIGHBOURHOOD PROMOTION,NYE BADGE 2024,,,,,168
NEIGHBOURHOOD PROMOTION,NYE Badges,,,,,295
NEIGHBOURHOOD PROMOTION,NYE EVE BADGES FOR F&B,,,,,295
NEIGHBOURHOOD PROMOTION,NYE WRIST BAND FOR F&B,,,,,295
NEIGHBOURHOOD PROMOTION,NYE2025 Badge,,,,,168
NEIGHBOURHOOD PROMOTION,NYE25 -  Complimentary Badges_100pcs,,,,,48
NEIGHBOURHOOD PROMOTION,NYE25 - 300 pcs of Pink Resident Badges,,,,,48
NEIGHBOURHOOD PROMOTION,NYE25 - ECM -  Supply of Resident Access Badges for Dubai Creek Harbour Master Community,,,,,48
NEIGHBOURHOOD PROMOTION,NYE25 - ECM - Supply of Resident Access Badges for Downtown Dubai Master Community,,,,,48
NEIGHBOURHOOD PROMOTION,NYE25 - VIP Badges,,,,,48
NEIGHBOURHOOD PROMOTION,Play DXB TDM - Counter Sticker Repair MS - SOQ36762,,,,,171
NEIGHBOURHOOD PROMOTION,RC DMM - Digital Kiosk Branding,,,,,476
NEIGHBOURHOOD PROMOTION,RC DMM - Reorder of Google Review cards,,,,,126
NEIGHBOURHOOD PROMOTION,RC TDM - Printing l Installation requirement - MS Rectification l SOQ35796,,,,,171
NEIGHBOURHOOD PROMOTION,RC TDM - Printing l Installation requirement - MS Rectification l SOQ35974,,,,,171
NEIGHBOURHOOD PROMOTION,RC TDM - Printing l Installation requirement - MS Rectification l SOQ36607,,,,,171
NEIGHBOURHOOD PROMOTION,RC TDM - Printing l Installation requirement - MS Rectification l SOQ36737,,,,,171
NEIGHBOURHOOD PROMOTION,RC TDM - Printing l Installation requirement - MS Rectification l SOQ36853,,,,,171
NEIGHBOURHOOD PROMOTION,RC TDM - Printing l Installation requirement - SOQ28289,,,,,171
NEIGHBOURHOOD PROMOTION,RC TDM - Transformer change Seat Map in Sc17 l door branding and signage,,,,,171
NEIGHBOURHOOD PROMOTION,RC TSS - A4 clear acrylic signage,,,,,171
NEIGHBOURHOOD PROMOTION,TDM - OPERATIONS - NYE BADGES DUBAI MALL,,,,,295
NEIGHBOURHOOD PROMOTION,TDM - OPERATIONS - NYE BADGES FOUNTAIN VIEW,,,,,295
NEIGHBOURHOOD PROMOTION,VBH-NYE Badges,,,,,295
NEPTUNE OFFICE STATIONERY AND COMPUTERS LLC,Cellophane Roll for Ginger bread Packing,,,,,12
NESPRESSO NUL,ACH GUEST ROOM COFFE MACHINE,,,,,12
NESPRESSO NUL,HK-INISSIA Mch Black D40 Nespresso Coffee Machine,,,,,12
NET DISPLAY SYSTEMS B.V.,AMC for SLA PADS4 - Content Management System - Dubai Mall Multimedia.,,,,,436
NETSEG TRADING,Front office desktop,,,,,21
NEW DELMON GOODS WHOLESALERS LLC,a4 paper December 2024,,,,,188
NEW DELMON GOODS WHOLESALERS LLC,HP Toner CF287 A,,,,,235
NEW DELMON GOODS WHOLESALERS LLC,Laminating Pouch A4,,,,,188
NEW DELMON GOODS WHOLESALERS LLC,Toner 89A,,,,,235
NEW DELMON GOODS WHOLESALERS LLC,Toner 90A and Toner W2210,,,,,235
NEW MAGIC TECHNICAL SERVICES L.L.C,Building 1 Retail Area Main Entrance Sliding Door Side Glass Scratch Removal of existing side glass – 2nos Supply and installation of new 10mm thickness tempered glass as per existing size – 2nos Disposal of existing side glass at Dubai,,,,,414
NEW MAGIC TECHNICAL SERVICES L.L.C,Shifting of planters from Sunrise Bay to GDP,,,,,414
NEW MAGIC TECHNICAL SERVICES L.L.C,TDM - OPERATIONS - NYE WOODEN HOARDING,,,,,414
NGC NAFEES WALLPAPER,"Removal, supply and installation of Wall paper at The Cafe panels at L124",,,,,12
NILFISK TRADING LLC,HSK - HP - GD930 VACUUM BAGS,,,,,188
NL CONSULTING,NL CONSULTING SALES REPS 1-14 JAN25 THR,,,,,131
NMB WATER TREATMENT LLC,ACH WATER BOTTLING DISPENSER SERVICE,,,,,69
NMB WATER TREATMENT LLC,CAPEX-Waterlogic WL7 water dispenser,,,,,69
NMB WATER TREATMENT LLC,HSK - HTL - WATER BOTTLE WASHER REPAIR,,,,,220
NOBLE PRINTING PRESS TR,Captain order book,,,,,446
NOBLE PRINTING PRESS TR,Festive Set Menu,,,,,446
NOBLE PRINTING PRESS TR,Festive Table number,,,,,446
NOVA VETERINARY EQUIPMENT & INSTRUMENTS TRADING L.L.C,Dubai Aquarium - Vet Anesthesia and Centrifuge,,,,,496
NOVO CAPSTONE BUILDING MATERIALS TRADING LLC,Hotel Lobby  2 position Removable Key (on/off),,,,,0
OASIS DATES TRADING,Arabic Coffee,,,,,21
OASIS DATES TRADING,Coffee for Coffee Man,,,,,21
OASIS ENTERPRISES,Lighting OPEX - Sensor CEM3 Power controller Oasis QUT-17995/2024/1/R0,,,,,315
OASIS ENTERPRISES,Lighting OPEX repairs and maintenance -CLAYPAKY SPARE PARTS Oasis QUT-17985/2024/0/R3,,,,,315
OBAID AHMED GAS DISTRIBUTING LLC,11KG LPG Cylinder for luma,,,,,91
OBAID AHMED GAS DISTRIBUTING LLC,11KG LPG Cylinder for restaurant,,,,,91
OBAID AHMED GAS DISTRIBUTING LLC,11KG LPG Cylinder Refilling Only,,,,,91
OBAID AHMED GAS DISTRIBUTING LLC,11KG LPG Cylinder Refilling Only,,,,,91
OBAID AHMED GAS DISTRIBUTING LLC,11KG LPG Cylinder Refilling Only,,,,,91
OBAID AHMED GAS DISTRIBUTING LLC,30mbar Regulator,,,,,82
OBAID AHMED GAS DISTRIBUTING LLC,BEACH GRILL GAS CYLINDER REFILL,,,,,82
OBAID AHMED GAS DISTRIBUTING LLC,GAS CYLINDER FOR RESTAURANT & LUMA,,,,,82
OBAID AHMED GAS DISTRIBUTING LLC,Gas refill for heaters,,,,,82
OBAID AHMED GAS DISTRIBUTING LLC,Gas refill for heaters,,,,,82
OBAID AHMED GAS DISTRIBUTING LLC,GI GAS CYLINDERS FOR HEATERS,,,,,82
OBAID AHMED GAS DISTRIBUTING LLC,Hashi - Gas Cylinder Refilling,,,,,82
OBAID AHMED GAS DISTRIBUTING LLC,Outlet Gas Cylinder,,,,,82
OCEAN REEF AQUACULTURE AUSTRALIA PTY,Dubai Aquarium - Live Fish Acquisition (from Ocean reef Aquaculture Australia Pty Ltd),,,,,12
ODS GLOBAL DMCC,"""FB - TAF 100%-Hotel Supply and Programming of Automation st",,,,,128
ODS GLOBAL DMCC,CAPEX - ASV 100% supply of fcu theromosate,,,,,128
ODS GLOBAL DMCC,ONE OFF 2024-RDT RES MF 59.29%Res & 40.71%Hotel Supply of Ma,,,,,128
ODS GLOBAL DMCC,ONE OFF 2024-RSV RES MF RES 65.11% HOT 25.57% RET 9.13% PAR,,,,,128
"OERCA, LLC",Dubai Aquarium - OERCA The Animal Welfare App Subscription Renewal for year 2025,,,,,188
OLFACTORY AND ESSENCES GLOBAL,Disposable Underwear,,,,,230
OLFACTORY AND ESSENCES GLOBAL,operating supplies,,,,,230
OLFACTORY AND ESSENCES GLOBAL,SPA BURNING OIL YLANG YLANG,,,,,230
OMEGA CFM BUILDING CONTRACTING,"""FB - TAF 100%-Hotel Drawers Welding Works in Address Dubai",,,,,381
OMEGA CFM BUILDING CONTRACTING,FB24 - ADM 100% Hotel supply of kitchen drawer in Address Du,,,,,381
OMEGA CFM BUILDING CONTRACTING,FB24 - ADM 58.33% Hotel MS V-10898-044 Supplying and Fixing,,,,,381
OMEGA CFM BUILDING CONTRACTING,FB24- ASV HOTEL 100%  club lounge chairs,,,,,381
OMEGA CFM BUILDING CONTRACTING,FB24- ASV HOTEL 100% as per hotel head coach request to repo,,,,,381
OMEGA CFM BUILDING CONTRACTING,FB24- ASV HOTEL 100% V-18264-052 - Fire exit signage sticker,,,,,381
OMNIX INTERNATIONAL,CAPEX 2024 Portable Tablet for music,,,,,9
ON CALL TECHNICAL SERVICES,OWNER's PO-One time PPM for studio apartment-APT#1510-Address Downtown (MRW-3750540) Ref:- OTS-SS-2790-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-One time PPM for studio apartment-APT#2311-Address Downtown (MRW-3750532) Ref:- OTS-SS-2791-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-Repairing of dining chair-APT#2912-Address Downtown (MRW-3728132) Ref:- OTS-SS-2762-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-Replacement of guest bedroom bathroom water heater-APT#5903-Address Downtown (MRW-3726905) Ref:- OTS-SS-2755-2024,,,,,50
ON CALL TECHNICAL SERVICES,OWNER's PO-Replacement of kitchen sink faucet-APT#5903-Address Downtown (MRW-3750433) Ref:- OTS-SS-2787-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-Replacement of living room FCU motor-APT#2512-Address Downtown (MRW-3679385) Ref:- OTS-SS-2753-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-Replacement of master bedroom AC actuator-APT#5903-Address Downtown (MRW-3726899) Ref:- OTS-SS-2756-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-Replacement of table lamp-APT#1810-Address Downtown (MRW-3707840) Ref:- OTS-SS-2746-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-Replacement of vanity counter wooden panel work-APT#3202 (HP)-Address Downtown (MRW-3746341) Ref:- OTS-SS-2759-2024,,,,,50
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and fixing of new LED spotlights - 2 BHK (39 nos)-APT#1601-Address Downtown (MRW-3738610) Ref:- OTS-SS-2775-2024,,,,,464
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and fixing of new LED spotlights in 1 BHK (20 nos)-APT#3112-Address Downtown (MRW-3643595) Ref:-OTS-SS-2736-2024,,,,,464
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and fixing of new LED spotlights in 2 BHK (39 no's)-APT#5210-Address Downtown (MRW-3676679) Ref:-OTS-SS-2727-2024,,,,,464
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and fixing of new LED spotlights in studio apt (9 no's)-APT#3111-Address Downtown (MRW-3643615) Ref:-OTS-SS-2735-2024,,,,,464
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and fixing of new LED spotlights in studio apt (9 no's)-APT#3515-Address Downtown (MRW-3643613) Ref:-OTS-SS-2738-2024,,,,,464
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and installation of 100 L city view bathroom water heater-APT#1708(HP)-Address Downtown (MRW-3746344) Ref:- OTS-SS-2781-2024,,,,,50
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and installation of 100L bathroom water heater in Apt#1907(HP)-Address Downtown(MRW-3706846) Ref : OTS-SS-2748-2024,,,,,50
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and installation of 80L kitchen water heater-APT#2311-Address Downtown (MRW-3758697) Ref:- OTS-SS-2795-2024,,,,,50
ON CALL TECHNICAL SERVICES,OWNER's PO-Supply and installation of washbasin mixer tap in washroom-APT#2311-Address Downtown (MRW-3758702) Ref:- OTS-SS-2796-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-TV installation work-APT#4307-Address Downtown (MRW-3719651) Ref:- OTS-SS-2758-2024,,,,,438
ON CALL TECHNICAL SERVICES,OWNER's PO-Various maintenance works-APT#5901-Address Downtown (MRW-3726588) Ref:- OTS-SS-2710-2024,,,,,438
ON ROADING CONTRACTING,Asphalt and interlock maintenance work in Junction1 Downtown Contact person Rajesh 0585995532,,,,,245
ON ROADING CONTRACTING,Installation of speed humps for Maple and Sidra communities End user Sravan Nair M 971 58 5123065,,,,,475
ON ROADING CONTRACTING,Modification of median for 2 vehicle movement at Emaar Square Secondary Road End user Rajesh Rajan 0585995532,,,,,475
ONE MODERN WORLD TRADING L.L.C,BLACK STRAW FOR F&B,,,,,285
ONE MODERN WORLD TRADING L.L.C,Ewaan Straws,,,,,42
ONE MODERN WORLD TRADING L.L.C,F+B IRD Biodegradable Straws (One Modern),,,,,42
ONE MODERN WORLD TRADING L.L.C,F+B Pool Biodegradable Straws (One Modern),,,,,42
ONE MODERN WORLD TRADING L.L.C,F+B Restaurant Biodegradable Straws (One Modern),,,,,42
ONE MODERN WORLD TRADING L.L.C,GI DHE CAFE DELIVERY,,,,,42
ONE MODERN WORLD TRADING L.L.C,Opera straws,,,,,42
ONE MODERN WORLD TRADING L.L.C,PLA Straws,,,,,42
ONE MODERN WORLD TRADING L.L.C,Straw,,,,,285
ONE MODERN WORLD TRADING L.L.C,straw fir the restaurant,,,,,285
ONE MODERN WORLD TRADING L.L.C,Straw for BQT,,,,,285
ONE MODERN WORLD TRADING L.L.C,Straw for the restaurant,,,,,285
ONE MODERN WORLD TRADING L.L.C,STRAW PATISSERIE - DEC,,,,,285
ONE MODERN WORLD TRADING L.L.C,Straws - Buhayra Lounge,,,,,42
ONE MODERN WORLD TRADING L.L.C,Straws for F&B,,,,,42
ONE MODERN WORLD TRADING L.L.C,Straws For Opera,,,,,42
ONTIME24 CONTRACTING LLC,Ontime 24 OCT 2024 Soft & hard FM,,,,,439
ONTIME24 CONTRACTING LLC,Ontme24 NOV 2024 Soft & hard FM,,,,,439
ORCHID FURNITURE,ONE OFF JOB-RML- RES 100% Supply of new Reception decorative,,,,,238
ORIENT IRRIGATION SERVICES,DHM - Removal of existing potted Olive trees and transplanting into ground,,,,,22
ORIENT IRRIGATION SERVICES,Memo-Orient-Decoders,,,,,22
ORIENT IRRIGATION SERVICES,Removal and existing potted Olive trees and transplanting into ground at DHE Collective 1 Park Heights Residences End User Shambhulingesh Malakannavar M 971 55 1235619,,,,,22
ORIENT IRRIGATION SERVICES,Removal of existing potted Olive trees and transplanting into the ground at DHEMC Enduser Shambhulingesh Malakannavar at 04 3677107,,,,,22
ORIENT TRANSPORT RENT A CAR,Staff Transportation - Dec 2024,,,,,499
ORIENT TRANSPORT RENT A CAR,Transportation for staff engagement,,,,,12
ORIGINAL GLASS TECHNICAL SERVICES ONE PERSON COMPANY L.L.C,FB24 ACH-R&M Hotel 100% Supply of mirror,,,,,258
ORIONTEK INNOVATIONS L.L.C.,FB24 VBH-Hotel 100%-Supply and Installation of Card reader,,,,,7
ORIONTEK INNOVATIONS L.L.C.,FB24-VHP-Camera cable rectification works,,,,,12
ORIONTEK INNOVATIONS L.L.C.,FB24-VHP-Replacement of exit ANPR camera detection cable,,,,,12
ORIONTEK INNOVATIONS L.L.C.,INSURANCE-VHP-CLAIM 0517/2024 -Hotel exit ANPR camera and po,,,,,12
ORIONTEK INNOVATIONS L.L.C.,Kidzania Yas Mall Abu Dhabi – Replacement of Faulty CCTV (01) Camera (GF CAM #75),,,,,12
ORIONTEK INNOVATIONS L.L.C.,Reel Cinema DMM - Faulty CCTV (01) Camera Replacement (CAM #160),,,,,12
ORIONTEK INNOVATIONS L.L.C.,Reel Cinemas Dubai Marina Mall – Replacement of Faulty UPS Batteries for Security Systems,,,,,12
OTIS,Boulevard Plaza T2 Elevator HR 4 faulty traveling cable replacement End user Rajesh Joga M 971553656050,,,,,12
OTIS,Quote for rectification of elevators affected by water entry on 18th Dec 2024,,,,,499
OUT OF THE BOX LLC,carpet and Graphic installation for NYE25,,,,,188
OUT OF THE BOX LLC,Ground cafe Menu installation and Light box repair,,,,,188
OZONE ME AUTOMATIC DOORS MANUFACTURING CO LLC,Rolling Shutter Installation at 29 Boulevard Tower 1 moving room End user Mohammad Ismail Ali AlHatamleh 055 436 9625,,,,,188
PALM GARDENS,OPEX-SAB-2024-70 AMC renewal for Outdoor Plants at Souk Al Bahar,,,,,12
PALMADE BIODEGRADABLE PRODUCTS L.L.C,Bar Skewers - Buhayra,,,,,12
PALMADE BIODEGRADABLE PRODUCTS L.L.C,F+B Lounge Skewers (Palmade Bio),,,,,12
PALMADE BIODEGRADABLE PRODUCTS L.L.C,GI TAKE AWAY CUTLERY,,,,,12
PALMADE BIODEGRADABLE PRODUCTS L.L.C,Skewers,,,,,12
PALMADE BIODEGRADABLE PRODUCTS L.L.C,Skewers for F&B,,,,,12
PALMADE BIODEGRADABLE PRODUCTS L.L.C,SKEWERS FOR PAT AND ADD,,,,,12
PALMADE BIODEGRADABLE PRODUCTS L.L.C,SKEWERS THE PATISSERIE- DEC,,,,,499
PALMADE PLASTIC CUTLERY MANUFACTURTING LLC,Skewer,,,,,188
PARAGON SHIPPING & LOGISTICS,KZ DXB Merchandise Barcoding and Tagging Charges (November 2024),,,,,12
PARAM INFO COMPUTER CONSULTANCY,Project Resource Services (Onsite) of Service Delivery Consultant - Viplav Gandepudi for ECM Project Migration (As per iMemo- 494785) for 3 Months.,,,,,454
