normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
ORIONTEK INNOVATIONS L.L.C.,FB24-VHP-Replacement of exit ANPR camera detection cable,,,,,2
ORIONTEK INNOVATIONS L.L.C.,INSURANCE-VHP-CLAIM 0517/2024 -Hotel exit ANPR camera and po,,,,,2
ORIONTEK INNOVATIONS L.L.C.,Kidzania Yas Mall Abu Dhabi – Replacement of Faulty CCTV (01) Camera (GF CAM #75),,,,,2
ORIONTEK INNOVATIONS L.L.C.,Reel Cinema DMM - Faulty CCTV (01) Camera Replacement (CAM #160),,,,,2
ORIONTEK INNOVATIONS L.L.C.,Reel Cinemas Dubai Marina Mall – Replacement of Faulty UPS Batteries for Security Systems,,,,,2
OTIS,Boulevard Plaza T2 Elevator HR 4 faulty traveling cable replacement End user Rajesh Joga M 971553656050,,,,,2
OTIS,Quote for rectification of elevators affected by water entry on 18th Dec 2024,,,,,2
OUT OF THE BOX LLC,carpet and Graphic installation for NYE25,,,,,3
OUT OF THE BOX LLC,Ground cafe Menu installation and Light box repair,,,,,3
OZONE ME AUTOMATIC DOORS MANUFACTURING CO LLC,Rolling Shutter Installation at 29 Boulevard Tower 1 moving room End user Mohammad Ismail Ali AlHatamleh 055 436 9625,,,,,3
PALM GARDENS,OPEX-SAB-2024-70 AMC renewal for Outdoor Plants at Souk Al Bahar,,,,,2
PALMADE BIODEGRADABLE PRODUCTS L.L.C,Bar Skewers - Buhayra,,,,,2
PALMADE BIODEGRADABLE PRODUCTS L.L.C,F+B Lounge Skewers (Palmade Bio),,,,,2
PALMADE BIODEGRADABLE PRODUCTS L.L.C,GI TAKE AWAY CUTLERY,,,,,2
PALMADE BIODEGRADABLE PRODUCTS L.L.C,Skewers,,,,,2
PALMADE BIODEGRADABLE PRODUCTS L.L.C,Skewers for F&B,,,,,2
PALMADE BIODEGRADABLE PRODUCTS L.L.C,SKEWERS FOR PAT AND ADD,,,,,2
PALMADE BIODEGRADABLE PRODUCTS L.L.C,SKEWERS THE PATISSERIE- DEC,,,,,2
PALMADE PLASTIC CUTLERY MANUFACTURTING LLC,Skewer,,,,,3
PARAGON SHIPPING & LOGISTICS,KZ DXB Merchandise Barcoding and Tagging Charges (November 2024),,,,,2
PARAM INFO COMPUTER CONSULTANCY,Project Resource Services (Onsite) of Service Delivery Consultant - Viplav Gandepudi for ECM Project Migration (As per iMemo- 494785) for 3 Months.,,,,,2
PARAM INFO COMPUTER CONSULTANCY,Project Resource Services of Security Consultant (Onsite) - Kaviya Priya for Critical Security Upgrades Projects for 12 Months. (as per iMemo- 541424),,,,,2
PARAMOUNT LEASING & CAR RENTAL,Kia Sportage 1.6L 2021 YM  - Salik for October 2024 to Dec. 2024 (Blanket PO),,,,,2
PARTY MONSTER PARTIES & ENTERTAINMENTS SERVICES LLC,F+B Photobooth 360 (Party Monster),,,,,3
PARTY MONSTER PARTIES & ENTERTAINMENTS SERVICES LLC,NYE PHOTO SOUVINERS,,,,,3
PARTY MONSTER PARTIES & ENTERTAINMENTS SERVICES LLC,VHD- Party Monster Led Photo,,,,,3
PARTY MONSTER PARTIES & ENTERTAINMENTS SERVICES LLC,VMC-Party Monster LED BOOTH,,,,,3
PARTY ZONE,Christmas give away for kids DEC 2024,,,,,2
PARTY ZONE,decorative items,,,,,2
PARTY ZONE,Ewaan / Birthday candles,,,,,2
PARTY ZONE,F+B Lounge Candles 4x4 4x8 (Party Zone),,,,,2
PARTY ZONE,F+B Restaurant Candles (Party Zone),,,,,2
PARTY ZONE,F+B Restaurant Christmas Giveaway Bear (Party Zone),,,,,2
PARTY ZONE,Gloves,,,,,2
PARTY ZONE,Gloves for housekeeping,,,,,2
PARTY ZONE,KZ AUH Birthday Party Consumables - Balloons and Table Covers (Reorder),,,,,2
PARTY ZONE,LOBBY LOUNGE - PILLAR CANDLES,,,,,2
PARTY ZONE,Net Bag for Santa Teddy - Banquets,,,,,2
PARTY ZONE,Reel Cinemas - Birthday party consumables,,,,,2
PASCAL CLAIR SWEETS CAFE & BAKERY,christmas macaroons for spa guests,,,,,2
PATRICIA DE MAYER,PATRICIA DE MAYER SALES REPS FEE JAN25 THR,,,,,2
PAX KENT INTERNATIONAL,ADM- CENTRAL LAUNDRY SUPPLIES,,,,,2
PAX KENT INTERNATIONAL,ADM- Laundry Press padding,,,,,2
PAX KENT INTERNATIONAL,DBD-STEAM PRESS BUCK PADDING,,,,,2
PAX KENT INTERNATIONAL,FB24 - ADM 100% Hotel Supply of Green Belt for Towel Folder,,,,,2
PEARL COAST INTERNATIONAL GENERAL TRADING,DBD-WOODEN HANGER BROWN,,,,,2
PEARL COAST INTERNATIONAL GENERAL TRADING,Slipper for guest room,,,,,2
PEGASUS INTERNATIONAL,MKT - NYE 2025 Jackets for Dubai Mall Team. 100pcs,,,,,2
PEGASUS INTERNATIONAL,NYE25 – ECM - Puffer Jackets_100 pcs,,,,,2
PEGASUS INTERNATIONAL,NYE25 - Extra Puffer Jackets for Other Departments,,,,,2
Penny Press Vending Machines llc,Play DXB TDM - DMM Penny Press Revenue Share for April 2024,,,,,3
Penny Press Vending Machines llc,Play DXB TDM - DMM Penny Press Revenue Share for April-June 2024,,,,,3
Penny Press Vending Machines llc,Play DXB TDM - DMM Penny Press Revenue Share for July-October 2024,,,,,3
PERFECT ENVIRONMENTAL PROTECTION TECHNOLOGIES,AMC ASV 100% Jan2025 - Dec2025 Hot Water Calorifier at Addre,,,,,2
PERFECT SHINE AUTO CARE CENTER,DM FS Recovery Charges for Firefighting Polaris Vehicle Passing dated 27th November 2024,,,,,2
PERFECT SHINE AUTO CARE CENTER,DM FS Recovery Charges for Firefighting Vehicle,,,,,2
PERFECT SHINE AUTO CARE CENTER,EMAAR Community Management Vehicle Maintenance for November 2024,,,,,2
PERFECT SHINE AUTO CARE CENTER,FM Vehicle Service for Toyota Hilux (L56832) and Toyota Yaris (J94189) | Requested by Peter,,,,,2
PERFECT SHINE AUTO CARE CENTER,Maintenance for At the Top car,,,,,2
PERFECT SHINE AUTO CARE CENTER,TDM - OPERATIONS - Company Car Prado 93862 Body Wash and Engine Oil & Oil filter NOV 2024,,,,,2
PERFECT SHINE AUTO CARE CENTER,Vehicle maintenance for Nov 2024 - INV/2024/05349,,,,,2
PERFECT SHINE AUTO CARE CENTER,Vehicle maintenance for Oct 2024 - INV/2024/04830,,,,,2
PERFECT SHINE AUTO CARE CENTER,Vehicle maintenance for Sep 2024 - INV/2024/04397,,,,,2
PEST FREE LLC,Additional onsite Pest Free technician for the inspection of F&B units in Dubai Mall as and when required,,,,,3
PEST FREE LLC,Dubai Opera: Cat Trapping & Relocation Service Quote Ref : AKI-5769,,,,,3
PET SHOP,Dubai Aquarium - Local Fish Acquisition for the Bubble tanks,,,,,2
PET SHOP,Dubai Aquarium - Local Live Coral Acquisition for the Marine exhibit (4pcs),,,,,2
PETS IN THE CITY DMCC,Pets in the city April 2024 Soft FM,,,,,2
PETS IN THE CITY DMCC,pets in the city July 2024,,,,,2
PETS IN THE CITY DMCC,Pets in the city JUNE 2024 Soft FM,,,,,2
PETS IN THE CITY DMCC,Pets in the city MAY 2024 Soft FM,,,,,2
PHOENIX CALIBRATION WEIGHT & METROLOGY,AMC ASV 100% Jan2025 - Dec2025 kitchen equipment calibratio,,,,,2
PHOENIX CALIBRATION WEIGHT & METROLOGY,FB24- ASV HOTEL 100% calibration of kitchen prob thermometer,,,,,2
PINGALA MIDDLE EAST APS,EHC CR for Year end process,,,,,2
PINNACLE STAMPS AND ADVERTISING,F+B Lounge Heat Stamp (Pinnacle),,,,,2
PIXCOM TECHNOLOGIES,KZ DXB LED SCREEN MAINTENANCE - OCTOBER,,,,,2
PIXCOM TECHNOLOGIES,Maintenance of the Mega Ice Rink LED screen - For the month of NOV  2024- TDM Multimedia.,,,,,2
PLAN 3 MEDIA EVENT MANAGEMENT LLC,CHRISTMAS WINTER WONDERLAND 2024 AT DUBAI MARINA TOWERS,,,,,2
PLAN 3 MEDIA EVENT MANAGEMENT LLC,Festive Christmas Decor at Marina Walk from 22nd Dec 2024 to 2nd Jan 2025 End user Noman Uddin 0503139728,,,,,2
PLAN 3 MEDIA EVENT MANAGEMENT LLC,Setup of Winter Wonderland Event at Emaar South,,,,,2
PLAN 3 MEDIA EVENT MANAGEMENT LLC,Setup of Winter Wonderland Event at The Greens and Views E42,,,,,2
PLAN 3 MEDIA EVENT MANAGEMENT LLC,Winter Wonderland Event 2024 for Dubai Marina Master Community and Marina Walk End user Noman Uddin 0503139728,,,,,2
PLAN 3 MEDIA EVENT MANAGEMENT LLC,Winter Wonderland Event at Dubai Creek Harbour Master Community on 14 Dec 2024 End User Pragheesh Sreenivasan 0552712069,,,,,2
PLATFORMS LLC,AMC Genie Lift from 1st Jan - 31st Dec 2025,,,,,3
PLATFORMS LLC,Rectification of MEWP machines_Falcon Spider and Haulotte H43TPX | Requested by Saiful,,,,,3
POINT OF SALES COMPUTER DEVICES TR LLC,DIR WRISTBANDS (REORDER),,,,,3
POINT OF SALES COMPUTER DEVICES TR LLC,Dubai Aquarium - Wristbands Open PO (Dec 2024),,,,,3
POLYCLEAN,Pipes & Fittings - # 15 Drainage,,,,,2
POP UP GLOBAL LIMITED,Festive Entertainment 2024 for Dubai Mall,,,,,2
POWER PRINT,KIDS BAG DEC 2024,,,,,2
POWER PRINT (LLC),"EGC - Paper bags for corporate client orders (Medium & Large), 62020610",,,,,3
POWER PRINT (LLC),"EGC - Re-order of 10k Pcs. EGC Bags (with Ribbon and Tag) for Malls, 62020610",,,,,3
POWER PRINT (LLC),"UBE - Menu cards printing, 62181050",,,,,3
POWERTRONICS TECHNICAL SERVICES LLC,ONE OFF 2024-RSV RES MF RES 65.11% HOT 25.57% RET 9.13% PAR,,,,,1
POWERTRONICS TECHNICAL SERVICES LLC,ONE OFF JOB-RML- RES 36.77% HOT-48.21% P-15.02% Rectificatio,,,,,1
PREMIER CARPET TRADING,Leather Chair Pen Mark for Restoration-Hotel,,,,,2
PREMIUM CHOICE FOODSTUFF TRADING LLC,milk,,,,,3
PREMIUM CHOICE FOODSTUFF TRADING LLC,milk jan 2025,,,,,3
PREMIUM CHOICE FOODSTUFF TRADING LLC,Milk portions for guest rooms,,,,,3
PRESTIGE EVENTS MANAGEMENT,"Adventure Park - Prestige Staff Charges for November 1-30, 2024",,,,,2
PRESTIGE EVENTS MANAGEMENT,Casual customer service staff for ATT SKY - November 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Casual customer service staff for Concierge - November 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Casual customer service staff for Operations - November 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Casual customer service staff for The Cafe - November 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,DH Splash Pad - Part Timer deployment services Nov 1-30 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Dubai Aquarium - Prestige Staff Charges for Novermber 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Pastry and Kitchen Helper December 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,"Play DXB TDM - Prestige Staff Charges for November 1-30, 2024",,,,,2
PRESTIGE EVENTS MANAGEMENT,Reel Cinemas DMM l TSS - Part Timer deployment services - Dec 1-15 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Reel Cinemas DMM l TSS - Part Timer deployment services - Nov 16-30 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Reel Cinemas TDM - Part Timer deployment services - Dec 1-15 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,Reel Cinemas TDM - Part Timer deployment services - Nov 16-30 2024,,,,,2
PRESTIGE EVENTS MANAGEMENT,TDM - VIP LOUNGE - SERVICE STAFF - NOV2024,,,,,2
PRESTIGE WINDOW FILMS LLC,One Off_Dubai Opera : Mystery Shopper - V-18338-016  &  V-18338-015 Rectification Works Qte 892022055,,,,,3
PRIME TECHNOLOGIES,Supply Installation and Rectification of Emergency Exit Light for Central Battery System Boulevard Point End user Muhammad Abrar M 971554450269,,,,,2
PRIMETOUR AGENCIA DE VIAGENS TURISMO,PRIMETOUR MARKETING PLATFORM 2025- AHD,,,,,2
PRIMETOUR AGENCIA DE VIAGENS TURISMO,PRIMETOUR MARKETING PLATFORM 2025- ASV,,,,,2
PRINT EXPRESS ADVERTISING,SUPPLY & INSTALLATION OF COOLING FILM W/ PLOTTER CUT STICKER (based on Quote reference - PE-1224-1010 Rev1) As per MS observation,,,,,2
PRINT EXPRESS ADVERTISING,SUPPLY & INSTALLATION OF SHOP LISTINGS SIGNAGE AT THE GREENS SOUK,,,,,2
PRINT EXPRESS ADVERTISING,SUPPLY & INSTALLATION Recycle Sticker Size: 60 cm x 60 cm - (1 Number ) 2. Electrical Room Sticker Sign Size: A4 (6 Numbers) 3. Mens Prayer Room Sign  A4 Size (1 Number),,,,,2
PRINTEAM INTERNATIONAL,CERTIFICATES AND CERTIFICATE FOLDERS FOR ESG ANNUAL GATHERING 11/11/2024,,,,,2
PRINTEAM INTERNATIONAL,Chairman's Note Calligraphy to be provided to BD Vida Dubai Mall owners during Handover of their property,,,,,2
PRINTEAM INTERNATIONAL,"Chairman's Note Calligraphy to be provided to DC Creek Palace, DC Grove, DC Rosewater owners during Handover of their property",,,,,2
PRINTEAM INTERNATIONAL,Chairman's Note Calligraphy to be provided to DE Palm Hills and DE Majestic Vistas owners during Handover of their property,,,,,2
PRINTEAM INTERNATIONAL,Chairman's Note Calligraphy to be provided to R3 Bliss owners during Handover of their property,,,,,2
PRINTEAM INTERNATIONAL,Chairman's Note Calligraphy to be provided to R3 Caya owners during Handover of their property,,,,,2
PRINTEAM INTERNATIONAL,Chairman's Note Calligraphy to be provided to TV Nara owners during Handover of their property,,,,,2
PRINTEAM INTERNATIONAL,Emaar Bags for Handover to be provided to CMs during handover of their properties,,,,,2
PRINTEAM INTERNATIONAL,FB24 VBH-Hotel 100%-Road Signage Rebranding,,,,,2
PRINTEAM INTERNATIONAL,GI|2024 : ATM PAPER COASTERS - DEC,,,,,2
PRINTEAM INTERNATIONAL,GI|2024 : ATM TAKE AWAY BAGS | DECEMBER,,,,,2
PRINTEAM INTERNATIONAL,GI|2024 : ATM TAKE AWAY BAGS | DECEMBER,,,,,2
PRINTEAM INTERNATIONAL,NYE25 - Additional Lanyards,,,,,2
PRINTEAM INTERNATIONAL,NYE25 - ESG -  Logo Round Sticker for NYE25 ID Badges Paper Bags,,,,,2
PRINTEAM INTERNATIONAL,"NYE25 - ESG - Additional Branded NYE ID Badge Lanyards (2,000qty)",,,,,2
PRINTEAM INTERNATIONAL,"NYE25 - ESG - Additional Overprinting on NYE2025 ID Badge (supplied card both side UV Print)_4,100qty",,,,,2
PRINTEAM INTERNATIONAL,NYE25 - ESG - Kraft Bags,,,,,2
PRINTEAM INTERNATIONAL,NYE25 - ESG - Plain Box for NYE25 ID Badges,,,,,2
PRINTEAM INTERNATIONAL,NYE25 - Lanyards,,,,,2
PRINTEAM INTERNATIONAL,One Off_Dubai Opera : Mystery Shopper - V-18355-001 / V-18338-020 Rectification Works Est : 3530/2024 TRN,,,,,2
PRINTEAM INTERNATIONAL,One Off_Dubai Opera : Mystery Shopper -LAMP POST BANNER MS V-18691-002,,,,,2
PRINTEAM INTERNATIONAL,Plain paper for Contracts/SPA,,,,,2
PRINTPAC,Grease Proof Sheet for Butter - MEDITERRANEO,,,,,2
PRINTPAC,Supply of Fade Fit Popcorn Box for RC TDM. Contact Lyka 044491942,,,,,2
PRINTPAC,Supply of Mufasa Popcorn Box for RC TDM. Contact Lyka 044491942,,,,,2
PRINTWORKS MEDIATECH,Marketing -  Dubai Hills Lightboxes - Boom Lift rental including operator,,,,,2
PRINTWORKS MEDIATECH,Marketing -  Dubai Hills Lightboxes - Supply of single side digital printing on backlit banner including installation,,,,,2
PRO SPORTS INTERNATIONAL,Academy Prizes December Connor,,,,,2
PRO SPORTS INTERNATIONAL,Academy Prizes November Alex,,,,,2
PRO SPORTS INTERNATIONAL,Agronomy Admin Uniforms,,,,,2
PRO SPORTS INTERNATIONAL,Heineken Cup prize December,,,,,2
PRO SPORTS INTERNATIONAL,Member annual Golf prize December,,,,,2
PRO SPORTS INTERNATIONAL,November Tournaments,,,,,2
PRO SPORTS INTERNATIONAL,Prizes Golf Voucher I December 2024,,,,,2
PRO SPORTS INTERNATIONAL,Rental Set Commission I November 2024,,,,,2
PRO SPORTS INTERNATIONAL,Rental Set Commission November 24,,,,,2
PRO SPORTS INTERNATIONAL,Rental Set Driver Shaft Replacement,,,,,2
PRO SPORTS INTERNATIONAL,Tournament Voucher,,,,,2
PRO SPORTS INTERNATIONAL,Uniform I Tina Kotuge,,,,,2
PRO SPORTS INTERNATIONAL,Uniform Jacket for Prince,,,,,2
PRO SPORTS INTERNATIONAL,Uniform Jacket for Sue,,,,,2
PRO SPORTS INTERNATIONAL,Uniform New Joiner November,,,,,2
PRO SPORTS INTERNATIONAL,Uniform T shirt for Rajesh and Jai,,,,,2
PROCAL MEASURING & CONTROL EQUIPMENT,FB24-TADD HOTEL 100% Calibration of kitchen equipment’s addr,,,,,2
PROCAT CATERING SERVICES LLC,AFR COE Event Snack,,,,,3
PROCAT CATERING SERVICES LLC,PFR COE Event Snack,,,,,3
PROCAT CATERING SERVICES LLC,PFR Housekeeping Week Procat,,,,,3
PROFESSIONAL COMMUNICATION CORPORATION (NEDAA),Dubai Mall: NYE'25 01 Week Leasing of Tetra Radio from Nedaa.,,,,,2
PROFESSIONAL LAUNDRY EQUIPMENT TRADING,FB24 - ADM 100% Hotel supply and installation Motor 0.37kw,,,,,2
PROFESSIONAL LAUNDRY EQUIPMENT TRADING,FB24- ASV HOTEL 100% repair of ironing table steam boiler,,,,,2
PROFESSIONAL LAUNDRY EQUIPMENT TRADING,FB24- ASV HOTEL 100% replacment of faulty parts found during,,,,,2
PROLOGIC FIRST SOFTWARE,"EEG | Supplier Prologic First | Additional AMC from Previous Year of Galaxy Software | Towards SLA for the period of 01/01/2024-31/12/2024 | For Zabeel Sports District, Dubai Aquarium, Reel Cinema and Ice Rink",,,,,2
PULITO GENERAL TRADING CO LLC,Ash Tray and Jigger for operation,,,,,3
PULITO GENERAL TRADING CO LLC,Cutleries for Operation,,,,,3
PULITO GENERAL TRADING CO LLC,Glass order for Operation,,,,,3
PULITO GENERAL TRADING CO LLC,Rock Glass for Operation,,,,,3
PURE QUALITY FOODS TRADING,F&B item for NYE25,,,,,2
PURE QUALITY FOODS TRADING,Juice for L148 (Orange),,,,,2
PURE QUALITY FOODS TRADING,Orange juice for L148,,,,,2
PURE QUALITY FOODS TRADING,Pure Quality Invoices:,,,,,2
QCS ELECTROMECHANICAL WORKS L.L.C,Annual Maintenance Contract for Retractable Bollards at Downtown Dubai Master Community Contact Person Rajesh Rajan 0585995532,,,,,2
QCS ELECTROMECHANICAL WORKS L.L.C,Installation of additional access control system with door accessories for UG doors at Acacia End User Vishal 971 4 3627392,,,,,2
QCS ELECTROMECHANICAL WORKS L.L.C,Supply & Installation of Stickers at the Gold & Diamond Park Buildings 6 & 7 - Sticker - Inside Lift Cabin Metallic Finish - UMI 102 Thickness: 0.2mm,,,,,2
QCS ELECTROMECHANICAL WORKS L.L.C,Supply and Installation of A New Automatic Sliding Door at DM5242 Tower 1 2,,,,,2
QCS ELECTROMECHANICAL WORKS L.L.C,Supply and installation of QR code reader for Springs 11 street 5 Padel Court contact Nibraz 971 54 757 8474,,,,,2
QNQ TECHNICAL SERVICES,FB24- POT HOTEL 100% MS point – driveway floor tiles to be r,,,,,1
QNQ TECHNICAL SERVICES,FB24- POT HOTEL 100% MS point – tile replacement in several,,,,,1
QNQ TECHNICAL SERVICES,FB24- POT HOTEL 100% MS points - V-18727 tile replacement at,,,,,1
QNQ TECHNICAL SERVICES,FB24- POT HOTEL 100% Supply of emergency exit light hanging,,,,,1
QNQ TECHNICAL SERVICES,FB24- POT HOTEL 100% Supply of emergency exit light wall mou,,,,,1
QNQ TECHNICAL SERVICES,FB24-TADD HOTEL 100% MS: V-18286-030- Rectification of escal,,,,,1
QNQ TECHNICAL SERVICES,FB24-TADD HOTEL 100% supply of spider lift and operator for,,,,,1
QNQ TECHNICAL SERVICES,FB-AHD 100% Removal of damaged tiles at hashi restaurant and,,,,,1
QNQ TECHNICAL SERVICES,ONE OFF 2024-RDT RES MF RES 74.12%HT 25.88% Rectification wo,,,,,1
QUALITY KITCHEN EQUIP TRADING,FB24- ASV HOTEL 100% G floor prefunction area door frame rep,,,,,2
QUALITY KITCHEN EQUIP TRADING,FB24- ASV HOTEL 100% supply of  kitchen and bar stai,,,,,2
QUESTIONPRO,2025 Renewal of Survey Management Tool- Question Pro Subscription from 04 Jan 2025 till 03 Jan 2026.,,,,,2
RAARA EVENTS,Casual Staff-Jan'25,,,,,2
RAINBOWTEX INDUSTRIAL CO LLC,Linens for AFR Staff accommodation,,,,,3
RAMADI KITCHEN INDUSTRIES,ENG-DEC-Single Phase Thermostat,,,,,2
RAMADI KITCHEN INDUSTRIES,Kitchen required SUPPLY OF SPARE PARTS,,,,,2
RAMADI KITCHEN INDUSTRIES,R-Kitchen required SUPPLY OF SPARE PARTS,,,,,2
RAMADI KITCHEN INDUSTRIES,staff canteen dishwasher,,,,,2
RASHED AL MAS TRADING L.L.C,PCH GUEST LIFT LANDING BINS,,,,,2
RAY WHITE INTERNATIONAL REAL ESTATE BROKER,"Roadshow Reimbursement - Ray White International Real Estate Broker LLC | City Scape, Qatar – 13 to 15 October 2024.",,,,,2
REALPOINT REAL ESTATE CONSULTANCY,Reserve Fund Study of common assets at Parkside 1 2 and 3 in Emaar South,,,,,2
REALPRO REALTY SOLUTIONS,Sponsorship Fee of India Sotheby’s International Realty Roadshow Event at New Delhi – India on 23 Nov to 25 Nov 2024.,,,,,2
RED CARPET CLEANING SERVICES LLC,Club Lounge Sofa Repair--MS Point,,,,,3
RED CARPET CLEANING SERVICES LLC,OWNER's PO-Carpet Deep Cleaning - Apt#SK07-Address Sky View(MRW-3670500) Ref:-R1-RCQ-001708,,,,,3
RED WOOD GENERAL TRADING,FB24-PCH-Hotel 100% Supply of Accessible room furniture,,,,,2
REDINGTON MIDDLE EAST LLC,F+B IRD Printer (Redington),,,,,3
REDINGTON MIDDLE EAST LLC,Printer Repair,,,,,3
REDTRONIC GENERAL TRADING LLC,Redtronic OCT 2024 Soft FM,,,,,3
REEL ENTERTAINMENT,UBE - Reel Cinemas Platinum VIP Event,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,CHRISTMAS BRUNCH LI BRASIL DEC 25,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,Christmas Decor 2024,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,CITRUNELLA CANDLE FOR ADD,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,CITRUNELLA CANDLE FOR FESTIVE,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,Crackers for the festive event,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,Festive Santa Hair Clif,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,Hat Ornament,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,LED light for Christmas decoration,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,NEW YEAR DECORATION 2025,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,New Year Decprations 2024,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,New Year Goodies for NYE25,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,NYE  Balloons Acs The Restaurant & Beach Grill,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,NYE Ornaments,,,,,2
REFLECTIONS PLASTIC DISPLAY PRODUCT SUPPLY,Prive -  Electric Confetti Cannon,,,,,2
REGAL TECHNOLOGIES,ENG-Dec 24 Supply & Installation of Parking Area Camera Cabl,,,,,2
RELIABLE TRANSPORT BY HEAVY AND LIGHT TRUCKS LLC,Supply of Sweet Water @ TMD,,,,,3
RELY RESOURCE LINENS TRADING,Room Towel Replacement  2024,,,,,2
RENTOKIL INITIAL PEST CONTROL,Supply installation and AMC of MOSQUITO TRAP Solar at Golf Links in Emaar South,,,,,2
RESOLVE TECHNICAL SERVICES,Supply and apply decorative coating for FV & FAE walls to close MS & Senior management Observations sow-256-2024,,,,,1
RESOLVE TECHNICAL SERVICES,"TDM : HFM Replacement of damaged wooden cladding at Galleria 1,2,3  SOW-080-2024",,,,,1
RESTO FAIR RAK,AEC-HIGH CHAIR,,,,,2
RESTO FAIR RAK,BREAD CUTTING BOARD FOR BREAKFAST BUFFET,,,,,2
RESTO FAIR RAK,CUBE LABEL HOLDER FROSTED WHITE,,,,,2
RESTO FAIR RAK,Equipment,,,,,2
RESTO FAIR RAK,SA - Flute/Champagne for Residence,,,,,2
RESTO FAIR RAK,SO WINE STEMGLASS 35CL,,,,,2
RESTO FAIR RAK,Sushi Large Platter and sauce bowls,,,,,2
RESTO FAIR RAK,Welcome Drink Glasses Lifestyle 2024,,,,,2
RESTO FAIR RAK,WINE STAND BUCKET-RESTOFAIR,,,,,2
RESTYLE TECHNICAL SERVICES LLC,Mats for glass slide at Sky Views observatory,,,,,1
RETTIC TRADING LLC,Blankets for Winter,,,,,3
RETTIC TRADING LLC,Table Clothes,,,,,3
REYNOLD CAMILLERI,REYNOLD CAMILLERI SALES REPS FEE JAN25 AHD,,,,,2
REYNOLD CAMILLERI,REYNOLD CAMILLERI SALES REPS FEE JAN25 THR,,,,,2
RICH ROSE FLOWERS TRADING,Banquets Rich Rose Christmas deco DEC 2024,,,,,2
RICH ROSE FLOWERS TRADING,Banquets Rich Rose Flowers DEC 2024,,,,,2
RICH ROSE FLOWERS TRADING,Bouquet for guest rooms,,,,,2
RICH ROSE FLOWERS TRADING,new year flower decoration,,,,,2
RICH ROSE FLOWERS TRADING,NYE Buffet Flowers,,,,,2
RICH ROSE FLOWERS TRADING,SPA Poinsettia,,,,,2
RICH ROSE FLOWERS TRADING,Thiptara Bouquet order,,,,,2
RICH ROSE FLOWERS TRADING,Thiptara NYE Center piece,,,,,2
RIPPLES CATERING EQUIPMENT TRADING,LOUNGE - Ripple Pod Coffee,,,,,2
RIPPLES CATERING EQUIPMENT TRADING,MED - Ripple Pod Coffee,,,,,2
RITMO OFFICE INNOVATION,4x Standing Table,,,,,2
RITMO OFFICE INNOVATION,"Black Office Chair for staff  Medium back chair in mesh back, fabric seat",,,,,2
RITMO OFFICE INNOVATION,Replacement of PO EMPPO204178- Supply and delivery of office chairs,,,,,2
RITMO OFFICE INNOVATION,TDM: Furntiture for Traffic Office,,,,,2
RIVOLI GROUP,2024 Engagement Gifts - Montblanc Pens,,,,,2
RNY BUILDING CONTRACTING,TDM FM SAB : Supply and installation of aged FCUs-SAB,,,,,0
ROCKSOLID TECHNICAL SERVICES,FB24-VMC-Hotel 100%-Rectification of  Kitchen dough mixer an,,,,,1
ROCKSOLID TECHNICAL SERVICES,FB24-VMC-Hotel 100%-Rectification of Laundry machine,,,,,1
ROCKSOLID TECHNICAL SERVICES,FB24-VMC-Hotel 100%-Supply of Charcoal Grill machine gear ma,,,,,1
ROCKSOLID TECHNICAL SERVICES,ONE OFF 2024-RVM RES MF- RES 69.65% Hotel 30.35% Supply of b,,,,,1
ROCKSOLID TECHNICAL SERVICES,OWNER's PO-Repair Charges for Built Oven-APT#2504 (HP)-Address Downtown (MRW-3740365) Ref:- 24-00517,,,,,1
